entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id
Car 284,resource_use_end,pumping_ends,72526.5,,,,2.0
Car 284,arrival_departure,depart,72526.5,,,,
Car 285,resource_use_end,pumping_ends,72526.5,,,,1.0
Car 285,arrival_departure,depart,72526.5,,,,
Car 286,resource_use,pumping_begins,72526.5,,,,2.0
Car 287,resource_use,pumping_begins,72526.5,,,,1.0
Car 287,resource_use_end,pumping_ends,72539.5,,,,1.0
Car 287,arrival_departure,depart,72539.5,,,,
Car 288,resource_use,pumping_begins,72539.5,,,,1.0
Call 54,arrival_departure,arrival,72540.0,,,,
Call 54,queue,calling_truck,72540.0,,,,
Car 286,resource_use_end,pumping_ends,72542.0,,,,2.0
Car 286,arrival_departure,depart,72542.0,,,,
Car 289,resource_use,pumping_begins,72542.0,,,,2.0
Car 288,resource_use_end,pumping_ends,72556.0,,,,1.0
Car 288,arrival_departure,depart,72556.0,,,,
Car 290,resource_use,pumping_begins,72556.0,,,,1.0
Car 289,resource_use_end,pumping_ends,72563.5,,,,2.0
Car 289,arrival_departure,depart,72563.5,,,,
Car 291,resource_use,pumping_begins,72563.5,,,,2.0
Car 445,arrival_departure,arrival,72576.0,,,,
Car 445,queue,pump_queue_wait_begins,72576.0,,,,
Car 446,arrival_departure,arrival,72710.0,,,,
Car 446,queue,pump_queue_wait_begins,72710.0,,,,
Car 447,arrival_departure,arrival,72807.0,,,,
Car 447,queue,pump_queue_wait_begins,72807.0,,,,
Call 54,arrival_departure,depart,72840.0,,,,
Truck 54,arrival_departure,arrival,72840.0,,,,
Truck 54,queue,refueling,72840.0,,,,
Car 448,arrival_departure,arrival,73061.0,,,,
Car 448,queue,pump_queue_wait_begins,73061.0,,,,
Car 449,arrival_departure,arrival,73153.0,,,,
Car 449,queue,pump_queue_wait_begins,73153.0,,,,
Car 450,arrival_departure,arrival,73305.0,,,,
Car 450,queue,pump_queue_wait_begins,73305.0,,,,
Car 451,arrival_departure,arrival,73494.0,,,,
Car 451,queue,pump_queue_wait_begins,73494.0,,,,
Car 452,arrival_departure,arrival,73531.0,,,,
Car 452,queue,pump_queue_wait_begins,73531.0,,,,
Car 453,arrival_departure,arrival,73769.0,,,,
Car 453,queue,pump_queue_wait_begins,73769.0,,,,
Truck 54,arrival_departure,depart,73840.0,,,,
Car 291,resource_use_end,pumping_ends,73860.0,,,,2.0
Car 291,arrival_departure,depart,73860.0,,,,
Car 292,resource_use,pumping_begins,73860.0,,,,2.0
Car 290,resource_use_end,pumping_ends,73860.5,,,,1.0
Car 290,arrival_departure,depart,73860.5,,,,
Car 293,resource_use,pumping_begins,73860.5,,,,1.0
Call 55,arrival_departure,arrival,73870.0,,,,
Call 55,queue,calling_truck,73870.0,,,,
Car 293,resource_use_end,pumping_ends,73878.0,,,,1.0
Car 293,arrival_departure,depart,73878.0,,,,
Car 294,resource_use,pumping_begins,73878.0,,,,1.0
Car 292,resource_use_end,pumping_ends,73878.5,,,,2.0
Car 292,arrival_departure,depart,73878.5,,,,
Car 295,resource_use,pumping_begins,73878.5,,,,2.0
Car 294,resource_use_end,pumping_ends,73893.5,,,,1.0
Car 294,arrival_departure,depart,73893.5,,,,
Car 296,resource_use,pumping_begins,73893.5,,,,1.0
Car 454,arrival_departure,arrival,73914.0,,,,
Car 454,queue,pump_queue_wait_begins,73914.0,,,,
Call 55,arrival_departure,depart,74170.0,,,,
Truck 55,arrival_departure,arrival,74170.0,,,,
Truck 55,queue,refueling,74170.0,,,,
Car 455,arrival_departure,arrival,74180.0,,,,
Car 455,queue,pump_queue_wait_begins,74180.0,,,,
Car 456,arrival_departure,arrival,74288.0,,,,
Car 456,queue,pump_queue_wait_begins,74288.0,,,,
Car 457,arrival_departure,arrival,74467.0,,,,
Car 457,queue,pump_queue_wait_begins,74467.0,,,,
Car 458,arrival_departure,arrival,74636.0,,,,
Car 458,queue,pump_queue_wait_begins,74636.0,,,,
Car 459,arrival_departure,arrival,74913.0,,,,
Car 459,queue,pump_queue_wait_begins,74913.0,,,,
Car 460,arrival_departure,arrival,75067.0,,,,
Car 460,queue,pump_queue_wait_begins,75067.0,,,,
Truck 55,arrival_departure,depart,75170.0,,,,
Car 461,arrival_departure,arrival,75171.0,,,,
Car 461,queue,pump_queue_wait_begins,75171.0,,,,
Car 295,resource_use_end,pumping_ends,75187.5,,,,2.0
Car 295,arrival_departure,depart,75187.5,,,,
Car 297,resource_use,pumping_begins,75187.5,,,,2.0
Car 296,resource_use_end,pumping_ends,75188.5,,,,1.0
Car 296,arrival_departure,depart,75188.5,,,,
Car 298,resource_use,pumping_begins,75188.5,,,,1.0
Car 298,resource_use_end,pumping_ends,75203.5,,,,1.0
Car 298,arrival_departure,depart,75203.5,,,,
Car 299,resource_use,pumping_begins,75203.5,,,,1.0
Car 297,resource_use_end,pumping_ends,75206.0,,,,2.0
Car 297,arrival_departure,depart,75206.0,,,,
Car 300,resource_use,pumping_begins,75206.0,,,,2.0
Call 56,arrival_departure,arrival,75210.0,,,,
Call 56,queue,calling_truck,75210.0,,,,
Car 299,resource_use_end,pumping_ends,75217.5,,,,1.0
Car 299,arrival_departure,depart,75217.5,,,,
Car 301,resource_use,pumping_begins,75217.5,,,,1.0
Car 462,arrival_departure,arrival,75298.0,,,,
Car 462,queue,pump_queue_wait_begins,75298.0,,,,
Call 56,arrival_departure,depart,75510.0,,,,
Truck 56,arrival_departure,arrival,75510.0,,,,
Truck 56,queue,refueling,75510.0,,,,
Car 463,arrival_departure,arrival,75588.0,,,,
Car 463,queue,pump_queue_wait_begins,75588.0,,,,
Car 464,arrival_departure,arrival,75653.0,,,,
Car 464,queue,pump_queue_wait_begins,75653.0,,,,
Car 465,arrival_departure,arrival,75895.0,,,,
Car 465,queue,pump_queue_wait_begins,75895.0,,,,
Car 466,arrival_departure,arrival,76184.0,,,,
Car 466,queue,pump_queue_wait_begins,76184.0,,,,
Car 467,arrival_departure,arrival,76215.0,,,,
Car 467,queue,pump_queue_wait_begins,76215.0,,,,
Car 468,arrival_departure,arrival,76397.0,,,,
Car 468,queue,pump_queue_wait_begins,76397.0,,,,
Truck 56,arrival_departure,depart,76510.0,,,,
Car 301,resource_use_end,pumping_ends,76522.5,,,,1.0
Car 301,arrival_departure,depart,76522.5,,,,
Car 302,resource_use,pumping_begins,76522.5,,,,1.0
Car 300,resource_use_end,pumping_ends,76527.0,,,,2.0
Car 300,arrival_departure,depart,76527.0,,,,
Car 303,resource_use,pumping_begins,76527.0,,,,2.0
Car 302,resource_use_end,pumping_ends,76535.0,,,,1.0
Car 302,arrival_departure,depart,76535.0,,,,
Car 304,resource_use,pumping_begins,76535.0,,,,1.0
Call 57,arrival_departure,arrival,76540.0,,,,
Call 57,queue,calling_truck,76540.0,,,,
Car 303,resource_use_end,pumping_ends,76549.5,,,,2.0
Car 303,arrival_departure,depart,76549.5,,,,
Car 305,resource_use,pumping_begins,76549.5,,,,2.0
Car 304,resource_use_end,pumping_ends,76554.5,,,,1.0
Car 304,arrival_departure,depart,76554.5,,,,
Car 306,resource_use,pumping_begins,76554.5,,,,1.0
Car 305,resource_use_end,pumping_ends,76562.5,,,,2.0
Car 305,arrival_departure,depart,76562.5,,,,
Car 307,resource_use,pumping_begins,76562.5,,,,2.0
Car 469,arrival_departure,arrival,76677.0,,,,
Car 469,queue,pump_queue_wait_begins,76677.0,,,,
Call 57,arrival_departure,depart,76840.0,,,,
Truck 57,arrival_departure,arrival,76840.0,,,,
Truck 57,queue,refueling,76840.0,,,,
Car 470,arrival_departure,arrival,76935.0,,,,
Car 470,queue,pump_queue_wait_begins,76935.0,,,,
Car 471,arrival_departure,arrival,77212.0,,,,
Car 471,queue,pump_queue_wait_begins,77212.0,,,,
Car 472,arrival_departure,arrival,77412.0,,,,
Car 472,queue,pump_queue_wait_begins,77412.0,,,,
Car 473,arrival_departure,arrival,77635.0,,,,
Car 473,queue,pump_queue_wait_begins,77635.0,,,,
Car 474,arrival_departure,arrival,77829.0,,,,
Car 474,queue,pump_queue_wait_begins,77829.0,,,,
Truck 57,arrival_departure,depart,77840.0,,,,
Car 307,resource_use_end,pumping_ends,77855.0,,,,2.0
Car 307,arrival_departure,depart,77855.0,,,,
Car 308,resource_use,pumping_begins,77855.0,,,,2.0
Car 306,resource_use_end,pumping_ends,77859.0,,,,1.0
Car 306,arrival_departure,depart,77859.0,,,,
Car 309,resource_use,pumping_begins,77859.0,,,,1.0
Car 308,resource_use_end,pumping_ends,77868.5,,,,2.0
Car 308,arrival_departure,depart,77868.5,,,,
Car 310,resource_use,pumping_begins,77868.5,,,,2.0
Call 58,arrival_departure,arrival,77870.0,,,,
Call 58,queue,calling_truck,77870.0,,,,
Car 309,resource_use_end,pumping_ends,77874.5,,,,1.0
Car 309,arrival_departure,depart,77874.5,,,,
Car 311,resource_use,pumping_begins,77874.5,,,,1.0
Car 310,resource_use_end,pumping_ends,77885.5,,,,2.0
Car 310,arrival_departure,depart,77885.5,,,,
Car 312,resource_use,pumping_begins,77885.5,,,,2.0
Car 311,resource_use_end,pumping_ends,77887.5,,,,1.0
Car 311,arrival_departure,depart,77887.5,,,,
Car 313,resource_use,pumping_begins,77887.5,,,,1.0
Car 475,arrival_departure,arrival,77981.0,,,,
Car 475,queue,pump_queue_wait_begins,77981.0,,,,
Call 58,arrival_departure,depart,78170.0,,,,
Truck 58,arrival_departure,arrival,78170.0,,,,
Truck 58,queue,refueling,78170.0,,,,
Car 476,arrival_departure,arrival,78207.0,,,,
Car 476,queue,pump_queue_wait_begins,78207.0,,,,
Car 477,arrival_departure,arrival,78447.0,,,,
Car 477,queue,pump_queue_wait_begins,78447.0,,,,
Car 478,arrival_departure,arrival,78639.0,,,,
Car 478,queue,pump_queue_wait_begins,78639.0,,,,
Car 479,arrival_departure,arrival,78864.0,,,,
Car 479,queue,pump_queue_wait_begins,78864.0,,,,
Car 480,arrival_departure,arrival,78971.0,,,,
Car 480,queue,pump_queue_wait_begins,78971.0,,,,
Car 481,arrival_departure,arrival,79019.0,,,,
Car 481,queue,pump_queue_wait_begins,79019.0,,,,
Truck 58,arrival_departure,depart,79170.0,,,,
Car 312,resource_use_end,pumping_ends,79190.0,,,,2.0
Car 312,arrival_departure,depart,79190.0,,,,
Car 314,resource_use,pumping_begins,79190.0,,,,2.0
Car 313,resource_use_end,pumping_ends,79191.0,,,,1.0
Car 313,arrival_departure,depart,79191.0,,,,
Car 315,resource_use,pumping_begins,79191.0,,,,1.0
Call 59,arrival_departure,arrival,79200.0,,,,
Call 59,queue,calling_truck,79200.0,,,,
Car 315,resource_use_end,pumping_ends,79207.5,,,,1.0
Car 315,arrival_departure,depart,79207.5,,,,
Car 316,resource_use,pumping_begins,79207.5,,,,1.0
Car 314,resource_use_end,pumping_ends,79208.0,,,,2.0
Car 314,arrival_departure,depart,79208.0,,,,
Car 317,resource_use,pumping_begins,79208.0,,,,2.0
Car 316,resource_use_end,pumping_ends,79229.0,,,,1.0
Car 316,arrival_departure,depart,79229.0,,,,
Car 318,resource_use,pumping_begins,79229.0,,,,1.0
Car 482,arrival_departure,arrival,79306.0,,,,
Car 482,queue,pump_queue_wait_begins,79306.0,,,,
Call 59,arrival_departure,depart,79500.0,,,,
Truck 59,arrival_departure,arrival,79500.0,,,,
Truck 59,queue,refueling,79500.0,,,,
Car 483,arrival_departure,arrival,79505.0,,,,
Car 483,queue,pump_queue_wait_begins,79505.0,,,,
Car 484,arrival_departure,arrival,79760.0,,,,
Car 484,queue,pump_queue_wait_begins,79760.0,,,,
Car 485,arrival_departure,arrival,80059.0,,,,
Car 485,queue,pump_queue_wait_begins,80059.0,,,,
Car 486,arrival_departure,arrival,80096.0,,,,
Car 486,queue,pump_queue_wait_begins,80096.0,,,,
Car 487,arrival_departure,arrival,80335.0,,,,
Car 487,queue,pump_queue_wait_begins,80335.0,,,,
Car 488,arrival_departure,arrival,80444.0,,,,
Car 488,queue,pump_queue_wait_begins,80444.0,,,,
Truck 59,arrival_departure,depart,80500.0,,,,
Car 318,resource_use_end,pumping_ends,80513.0,,,,1.0
Car 318,arrival_departure,depart,80513.0,,,,
Car 319,resource_use,pumping_begins,80513.0,,,,1.0
Car 317,resource_use_end,pumping_ends,80521.0,,,,2.0
Car 317,arrival_departure,depart,80521.0,,,,
Car 320,resource_use,pumping_begins,80521.0,,,,2.0
Car 319,resource_use_end,pumping_ends,80526.5,,,,1.0
Car 319,arrival_departure,depart,80526.5,,,,
Car 321,resource_use,pumping_begins,80526.5,,,,1.0
Call 60,arrival_departure,arrival,80530.0,,,,
Call 60,queue,calling_truck,80530.0,,,,
Car 320,resource_use_end,pumping_ends,80538.0,,,,2.0
Car 320,arrival_departure,depart,80538.0,,,,
Car 322,resource_use,pumping_begins,80538.0,,,,2.0
Car 321,resource_use_end,pumping_ends,80543.5,,,,1.0
Car 321,arrival_departure,depart,80543.5,,,,
Car 323,resource_use,pumping_begins,80543.5,,,,1.0
Car 322,resource_use_end,pumping_ends,80552.5,,,,2.0
Car 322,arrival_departure,depart,80552.5,,,,
Car 324,resource_use,pumping_begins,80552.5,,,,2.0
Car 489,arrival_departure,arrival,80714.0,,,,
Car 489,queue,pump_queue_wait_begins,80714.0,,,,
Call 60,arrival_departure,depart,80830.0,,,,
Truck 60,arrival_departure,arrival,80830.0,,,,
Truck 60,queue,refueling,80830.0,,,,
Car 490,arrival_departure,arrival,80917.0,,,,
Car 490,queue,pump_queue_wait_begins,80917.0,,,,
Car 491,arrival_departure,arrival,81150.0,,,,
Car 491,queue,pump_queue_wait_begins,81150.0,,,,
Car 492,arrival_departure,arrival,81221.0,,,,
Car 492,queue,pump_queue_wait_begins,81221.0,,,,
Car 493,arrival_departure,arrival,81445.0,,,,
Car 493,queue,pump_queue_wait_begins,81445.0,,,,
Car 494,arrival_departure,arrival,81724.0,,,,
Car 494,queue,pump_queue_wait_begins,81724.0,,,,
Car 495,arrival_departure,arrival,81772.0,,,,
Car 495,queue,pump_queue_wait_begins,81772.0,,,,
Truck 60,arrival_departure,depart,81830.0,,,,
Car 496,arrival_departure,arrival,81837.0,,,,
Car 496,queue,pump_queue_wait_begins,81837.0,,,,
Car 324,resource_use_end,pumping_ends,81845.0,,,,2.0
Car 324,arrival_departure,depart,81845.0,,,,
Car 325,resource_use,pumping_begins,81845.0,,,,2.0
Car 323,resource_use_end,pumping_ends,81852.5,,,,1.0
Car 323,arrival_departure,depart,81852.5,,,,
Car 326,resource_use,pumping_begins,81852.5,,,,1.0
Car 325,resource_use_end,pumping_ends,81861.0,,,,2.0
Car 325,arrival_departure,depart,81861.0,,,,
Car 327,resource_use,pumping_begins,81861.0,,,,2.0
Car 326,resource_use_end,pumping_ends,81865.0,,,,1.0
Car 326,arrival_departure,depart,81865.0,,,,
Car 328,resource_use,pumping_begins,81865.0,,,,1.0
Call 61,arrival_departure,arrival,81870.0,,,,
Call 61,queue,calling_truck,81870.0,,,,
Car 327,resource_use_end,pumping_ends,81881.5,,,,2.0
Car 327,arrival_departure,depart,81881.5,,,,
Car 329,resource_use,pumping_begins,81881.5,,,,2.0
Car 497,arrival_departure,arrival,82014.0,,,,
Car 497,queue,pump_queue_wait_begins,82014.0,,,,
Car 498,arrival_departure,arrival,82090.0,,,,
Car 498,queue,pump_queue_wait_begins,82090.0,,,,
Call 61,arrival_departure,depart,82170.0,,,,
Truck 61,arrival_departure,arrival,82170.0,,,,
Truck 61,queue,refueling,82170.0,,,,
Car 499,arrival_departure,arrival,82170.0,,,,
Car 499,queue,pump_queue_wait_begins,82170.0,,,,
Car 500,arrival_departure,arrival,82251.0,,,,
Car 500,queue,pump_queue_wait_begins,82251.0,,,,
Car 501,arrival_departure,arrival,82366.0,,,,
Car 501,queue,pump_queue_wait_begins,82366.0,,,,
Car 502,arrival_departure,arrival,82410.0,,,,
Car 502,queue,pump_queue_wait_begins,82410.0,,,,
Car 503,arrival_departure,arrival,82606.0,,,,
Car 503,queue,pump_queue_wait_begins,82606.0,,,,
Car 504,arrival_departure,arrival,82786.0,,,,
Car 504,queue,pump_queue_wait_begins,82786.0,,,,
Car 505,arrival_departure,arrival,83007.0,,,,
Car 505,queue,pump_queue_wait_begins,83007.0,,,,
Car 506,arrival_departure,arrival,83111.0,,,,
Car 506,queue,pump_queue_wait_begins,83111.0,,,,
Truck 61,arrival_departure,depart,83170.0,,,,
Car 329,resource_use_end,pumping_ends,83182.5,,,,2.0
Car 329,arrival_departure,depart,83182.5,,,,
Car 330,resource_use,pumping_begins,83182.5,,,,2.0
Car 328,resource_use_end,pumping_ends,83190.0,,,,1.0
Car 328,arrival_departure,depart,83190.0,,,,
Car 331,resource_use,pumping_begins,83190.0,,,,1.0
Car 330,resource_use_end,pumping_ends,83195.5,,,,2.0
Car 330,arrival_departure,depart,83195.5,,,,
Car 332,resource_use,pumping_begins,83195.5,,,,2.0
Car 331,resource_use_end,pumping_ends,83205.5,,,,1.0
Car 331,arrival_departure,depart,83205.5,,,,
Car 333,resource_use,pumping_begins,83205.5,,,,1.0
Car 332,resource_use_end,pumping_ends,83209.0,,,,2.0
Car 332,arrival_departure,depart,83209.0,,,,
Car 334,resource_use,pumping_begins,83209.0,,,,2.0
Call 62,arrival_departure,arrival,83210.0,,,,
Call 62,queue,calling_truck,83210.0,,,,
Car 333,resource_use_end,pumping_ends,83223.0,,,,1.0
Car 333,arrival_departure,depart,83223.0,,,,
Car 335,resource_use,pumping_begins,83223.0,,,,1.0
Car 507,arrival_departure,arrival,83351.0,,,,
Car 507,queue,pump_queue_wait_begins,83351.0,,,,
Car 508,arrival_departure,arrival,83473.0,,,,
Car 508,queue,pump_queue_wait_begins,83473.0,,,,
Call 62,arrival_departure,depart,83510.0,,,,
Truck 62,arrival_departure,arrival,83510.0,,,,
Truck 62,queue,refueling,83510.0,,,,
Car 509,arrival_departure,arrival,83592.0,,,,
Car 509,queue,pump_queue_wait_begins,83592.0,,,,
Car 510,arrival_departure,arrival,83817.0,,,,
Car 510,queue,pump_queue_wait_begins,83817.0,,,,
Car 511,arrival_departure,arrival,83970.0,,,,
Car 511,queue,pump_queue_wait_begins,83970.0,,,,
Car 512,arrival_departure,arrival,84073.0,,,,
Car 512,queue,pump_queue_wait_begins,84073.0,,,,
Car 513,arrival_departure,arrival,84339.0,,,,
Car 513,queue,pump_queue_wait_begins,84339.0,,,,
Car 514,arrival_departure,arrival,84499.0,,,,
Car 514,queue,pump_queue_wait_begins,84499.0,,,,
Truck 62,arrival_departure,depart,84510.0,,,,
Car 335,resource_use_end,pumping_ends,84525.5,,,,1.0
Car 335,arrival_departure,depart,84525.5,,,,
Car 336,resource_use,pumping_begins,84525.5,,,,1.0
Car 334,resource_use_end,pumping_ends,84531.5,,,,2.0
Car 334,arrival_departure,depart,84531.5,,,,
Car 337,resource_use,pumping_begins,84531.5,,,,2.0
Car 336,resource_use_end,pumping_ends,84541.0,,,,1.0
Car 336,arrival_departure,depart,84541.0,,,,
Car 338,resource_use,pumping_begins,84541.0,,,,1.0
Car 337,resource_use_end,pumping_ends,84549.0,,,,2.0
Car 337,arrival_departure,depart,84549.0,,,,
Car 339,resource_use,pumping_begins,84549.0,,,,2.0
Call 63,arrival_departure,arrival,84550.0,,,,
Call 63,queue,calling_truck,84550.0,,,,
Car 338,resource_use_end,pumping_ends,84556.0,,,,1.0
Car 338,arrival_departure,depart,84556.0,,,,
Car 340,resource_use,pumping_begins,84556.0,,,,1.0
Car 515,arrival_departure,arrival,84659.0,,,,
Car 515,queue,pump_queue_wait_begins,84659.0,,,,
Call 63,arrival_departure,depart,84850.0,,,,
Truck 63,arrival_departure,arrival,84850.0,,,,
Truck 63,queue,refueling,84850.0,,,,
Car 516,arrival_departure,arrival,84927.0,,,,
Car 516,queue,pump_queue_wait_begins,84927.0,,,,
Car 517,arrival_departure,arrival,85037.0,,,,
Car 517,queue,pump_queue_wait_begins,85037.0,,,,
Car 518,arrival_departure,arrival,85293.0,,,,
Car 518,queue,pump_queue_wait_begins,85293.0,,,,
Car 519,arrival_departure,arrival,85476.0,,,,
Car 519,queue,pump_queue_wait_begins,85476.0,,,,
Car 520,arrival_departure,arrival,85723.0,,,,
Car 520,queue,pump_queue_wait_begins,85723.0,,,,
Truck 63,arrival_departure,depart,85850.0,,,,
Car 340,resource_use_end,pumping_ends,85869.5,,,,1.0
Car 340,arrival_departure,depart,85869.5,,,,
Car 341,resource_use,pumping_begins,85869.5,,,,1.0
Car 339,resource_use_end,pumping_ends,85870.0,,,,2.0
Car 339,arrival_departure,depart,85870.0,,,,
Car 342,resource_use,pumping_begins,85870.0,,,,2.0
Call 64,arrival_departure,arrival,85880.0,,,,
Call 64,queue,calling_truck,85880.0,,,,
Car 341,resource_use_end,pumping_ends,85888.0,,,,1.0
Car 341,arrival_departure,depart,85888.0,,,,
Car 343,resource_use,pumping_begins,85888.0,,,,1.0
Car 342,resource_use_end,pumping_ends,85888.5,,,,2.0
Car 342,arrival_departure,depart,85888.5,,,,
Car 344,resource_use,pumping_begins,85888.5,,,,2.0
Car 343,resource_use_end,pumping_ends,85902.0,,,,1.0
Car 343,arrival_departure,depart,85902.0,,,,
Car 345,resource_use,pumping_begins,85902.0,,,,1.0
Car 521,arrival_departure,arrival,85986.0,,,,
Car 521,queue,pump_queue_wait_begins,85986.0,,,,
Car 522,arrival_departure,arrival,86117.0,,,,
Car 522,queue,pump_queue_wait_begins,86117.0,,,,
Call 64,arrival_departure,depart,86180.0,,,,
Truck 64,arrival_departure,arrival,86180.0,,,,
Truck 64,queue,refueling,86180.0,,,,
Car 523,arrival_departure,arrival,86394.0,,,,
Car 523,queue,pump_queue_wait_begins,86394.0,,,,
