,index,patient,pathway,event_type,event,time,resource_id,run,rank,snapshot_time,additional,x,y_final,label,resource,x_final,row
5577,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,6.0,406,,205,275.0,Waiting for Treatment,,155.0,0.0
5578,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,7.0,406,,205,275.0,Waiting for Treatment,,145.0,0.0
5579,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,8.0,406,,205,275.0,Waiting for Treatment,,135.0,0.0
5580,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,9.0,406,,205,275.0,Waiting for Treatment,,125.0,0.0
5581,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,10.0,406,,205,275.0,Waiting for Treatment,,115.0,0.0
5582,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,11.0,406,,205,275.0,Waiting for Treatment,,105.0,0.0
5583,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,12.0,406,,205,275.0,Waiting for Treatment,,95.0,0.0
5584,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,13.0,406,,205,275.0,Waiting for Treatment,,85.0,0.0
5585,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,14.0,406,,205,275.0,Waiting for Treatment,,75.0,0.0
5586,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,15.0,406,,205,275.0,Waiting for Treatment,,65.0,0.0
5587,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,16.0,406,,205,305.0,Waiting for Treatment,,205.0,1.0
5588,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,17.0,406,,205,305.0,Waiting for Treatment,,195.0,1.0
5589,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,18.0,406,,205,305.0,Waiting for Treatment,,185.0,1.0
5590,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,19.0,406,,205,305.0,Waiting for Treatment,,175.0,1.0
5591,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,20.0,406,,205,305.0,Waiting for Treatment,,165.0,1.0
5592,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,21.0,406,,205,305.0,Waiting for Treatment,,155.0,1.0
5593,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,22.0,406,,205,305.0,Waiting for Treatment,,145.0,1.0
5594,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,23.0,406,,205,305.0,Waiting for Treatment,,135.0,1.0
5595,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,24.0,406,,205,305.0,Waiting for Treatment,,125.0,1.0
5596,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,25.0,406,,205,305.0,Waiting for Treatment,,115.0,1.0
5597,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,26.0,406,,205,305.0,Waiting for Treatment,,105.0,1.0
5598,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,27.0,406,,205,305.0,Waiting for Treatment,,95.0,1.0
5599,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,28.0,406,,205,305.0,Waiting for Treatment,,85.0,1.0
5600,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,29.0,406,,205,305.0,Waiting for Treatment,,75.0,1.0
5601,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,30.0,406,,205,305.0,Waiting for Treatment,,65.0,1.0
5602,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,31.0,406,,205,335.0,Waiting for Treatment,,205.0,2.0
5603,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,32.0,406,,205,335.0,Waiting for Treatment,,195.0,2.0
5604,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,33.0,406,,205,335.0,Waiting for Treatment,,185.0,2.0
5605,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,34.0,406,,205,335.0,Waiting for Treatment,,175.0,2.0
5606,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,35.0,406,,205,335.0,Waiting for Treatment,,165.0,2.0
5607,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,36.0,406,,205,335.0,Waiting for Treatment,,155.0,2.0
5608,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,37.0,406,,205,335.0,Waiting for Treatment,,145.0,2.0
5609,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,38.0,406,,205,335.0,Waiting for Treatment,,135.0,2.0
5610,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,39.0,406,,205,335.0,Waiting for Treatment,,125.0,2.0
5611,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,40.0,406,,205,335.0,Waiting for Treatment,,115.0,2.0
5612,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,41.0,406,,205,335.0,Waiting for Treatment,,105.0,2.0
5613,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,42.0,406,,205,335.0,Waiting for Treatment,,95.0,2.0
5614,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,43.0,406,,205,335.0,Waiting for Treatment,,85.0,2.0
5615,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,44.0,406,,205,335.0,Waiting for Treatment,,75.0,2.0
5616,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,45.0,406,,205,335.0,Waiting for Treatment,,65.0,2.0
5617,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,46.0,406,1.0,205,365.0,Waiting for Treatment,,130.0,3.0
5622,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,1.0,408,,205,275.0,Waiting for Treatment,,205.0,0.0
5623,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,2.0,408,,205,275.0,Waiting for Treatment,,195.0,0.0
5624,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,3.0,408,,205,275.0,Waiting for Treatment,,185.0,0.0
5625,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,4.0,408,,205,275.0,Waiting for Treatment,,175.0,0.0
5626,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,5.0,408,,205,275.0,Waiting for Treatment,,165.0,0.0
5627,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,6.0,408,,205,275.0,Waiting for Treatment,,155.0,0.0
5628,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,7.0,408,,205,275.0,Waiting for Treatment,,145.0,0.0
5629,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,8.0,408,,205,275.0,Waiting for Treatment,,135.0,0.0
5630,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,9.0,408,,205,275.0,Waiting for Treatment,,125.0,0.0
5631,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,10.0,408,,205,275.0,Waiting for Treatment,,115.0,0.0
5632,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,11.0,408,,205,275.0,Waiting for Treatment,,105.0,0.0
5633,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,12.0,408,,205,275.0,Waiting for Treatment,,95.0,0.0
5634,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,13.0,408,,205,275.0,Waiting for Treatment,,85.0,0.0
5635,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,14.0,408,,205,275.0,Waiting for Treatment,,75.0,0.0
5636,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,15.0,408,,205,275.0,Waiting for Treatment,,65.0,0.0
5637,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,16.0,408,,205,305.0,Waiting for Treatment,,205.0,1.0
5638,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,17.0,408,,205,305.0,Waiting for Treatment,,195.0,1.0
5639,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,18.0,408,,205,305.0,Waiting for Treatment,,185.0,1.0
5640,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,19.0,408,,205,305.0,Waiting for Treatment,,175.0,1.0
5641,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,20.0,408,,205,305.0,Waiting for Treatment,,165.0,1.0
5642,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,21.0,408,,205,305.0,Waiting for Treatment,,155.0,1.0
5643,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,22.0,408,,205,305.0,Waiting for Treatment,,145.0,1.0
5644,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,23.0,408,,205,305.0,Waiting for Treatment,,135.0,1.0
5645,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,24.0,408,,205,305.0,Waiting for Treatment,,125.0,1.0
5646,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,25.0,408,,205,305.0,Waiting for Treatment,,115.0,1.0
5647,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,26.0,408,,205,305.0,Waiting for Treatment,,105.0,1.0
5648,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,27.0,408,,205,305.0,Waiting for Treatment,,95.0,1.0
5649,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,28.0,408,,205,305.0,Waiting for Treatment,,85.0,1.0
5650,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,29.0,408,,205,305.0,Waiting for Treatment,,75.0,1.0
5651,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,30.0,408,,205,305.0,Waiting for Treatment,,65.0,1.0
5652,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,31.0,408,,205,335.0,Waiting for Treatment,,205.0,2.0
5653,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,32.0,408,,205,335.0,Waiting for Treatment,,195.0,2.0
5654,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,33.0,408,,205,335.0,Waiting for Treatment,,185.0,2.0
5655,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,34.0,408,,205,335.0,Waiting for Treatment,,175.0,2.0
5656,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,35.0,408,,205,335.0,Waiting for Treatment,,165.0,2.0
5657,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,36.0,408,,205,335.0,Waiting for Treatment,,155.0,2.0
5658,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,37.0,408,,205,335.0,Waiting for Treatment,,145.0,2.0
5659,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,38.0,408,,205,335.0,Waiting for Treatment,,135.0,2.0
5660,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,39.0,408,,205,335.0,Waiting for Treatment,,125.0,2.0
5661,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,40.0,408,,205,335.0,Waiting for Treatment,,115.0,2.0
5662,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,41.0,408,,205,335.0,Waiting for Treatment,,105.0,2.0
5663,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,42.0,408,,205,335.0,Waiting for Treatment,,95.0,2.0
5664,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,43.0,408,,205,335.0,Waiting for Treatment,,85.0,2.0
5665,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,44.0,408,,205,335.0,Waiting for Treatment,,75.0,2.0
5666,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,45.0,408,,205,335.0,Waiting for Treatment,,65.0,2.0
5667,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,46.0,408,2.0,205,365.0,Waiting for Treatment,,130.0,3.0
5672,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,1.0,410,,205,275.0,Waiting for Treatment,,205.0,0.0
5673,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,2.0,410,,205,275.0,Waiting for Treatment,,195.0,0.0
5674,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,3.0,410,,205,275.0,Waiting for Treatment,,185.0,0.0
5675,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,4.0,410,,205,275.0,Waiting for Treatment,,175.0,0.0
5676,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,5.0,410,,205,275.0,Waiting for Treatment,,165.0,0.0
5677,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,6.0,410,,205,275.0,Waiting for Treatment,,155.0,0.0
5678,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,7.0,410,,205,275.0,Waiting for Treatment,,145.0,0.0
5679,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,8.0,410,,205,275.0,Waiting for Treatment,,135.0,0.0
5680,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,9.0,410,,205,275.0,Waiting for Treatment,,125.0,0.0
5681,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,10.0,410,,205,275.0,Waiting for Treatment,,115.0,0.0
5682,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,11.0,410,,205,275.0,Waiting for Treatment,,105.0,0.0
5683,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,12.0,410,,205,275.0,Waiting for Treatment,,95.0,0.0
5684,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,13.0,410,,205,275.0,Waiting for Treatment,,85.0,0.0
5685,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,14.0,410,,205,275.0,Waiting for Treatment,,75.0,0.0
5686,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,15.0,410,,205,275.0,Waiting for Treatment,,65.0,0.0
5687,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,16.0,410,,205,305.0,Waiting for Treatment,,205.0,1.0
5688,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,17.0,410,,205,305.0,Waiting for Treatment,,195.0,1.0
5689,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,18.0,410,,205,305.0,Waiting for Treatment,,185.0,1.0
5690,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,19.0,410,,205,305.0,Waiting for Treatment,,175.0,1.0
5691,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,20.0,410,,205,305.0,Waiting for Treatment,,165.0,1.0
5692,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,21.0,410,,205,305.0,Waiting for Treatment,,155.0,1.0
5693,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,22.0,410,,205,305.0,Waiting for Treatment,,145.0,1.0
5694,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,23.0,410,,205,305.0,Waiting for Treatment,,135.0,1.0
5695,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,24.0,410,,205,305.0,Waiting for Treatment,,125.0,1.0
5696,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,25.0,410,,205,305.0,Waiting for Treatment,,115.0,1.0
5697,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,26.0,410,,205,305.0,Waiting for Treatment,,105.0,1.0
5698,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,27.0,410,,205,305.0,Waiting for Treatment,,95.0,1.0
5699,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,28.0,410,,205,305.0,Waiting for Treatment,,85.0,1.0
5700,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,29.0,410,,205,305.0,Waiting for Treatment,,75.0,1.0
5701,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,30.0,410,,205,305.0,Waiting for Treatment,,65.0,1.0
5702,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,31.0,410,,205,335.0,Waiting for Treatment,,205.0,2.0
5703,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,32.0,410,,205,335.0,Waiting for Treatment,,195.0,2.0
5704,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,33.0,410,,205,335.0,Waiting for Treatment,,185.0,2.0
5705,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,34.0,410,,205,335.0,Waiting for Treatment,,175.0,2.0
5706,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,35.0,410,,205,335.0,Waiting for Treatment,,165.0,2.0
5707,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,36.0,410,,205,335.0,Waiting for Treatment,,155.0,2.0
5708,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,37.0,410,,205,335.0,Waiting for Treatment,,145.0,2.0
5709,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,38.0,410,,205,335.0,Waiting for Treatment,,135.0,2.0
5710,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,39.0,410,,205,335.0,Waiting for Treatment,,125.0,2.0
5711,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,40.0,410,,205,335.0,Waiting for Treatment,,115.0,2.0
5712,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,41.0,410,,205,335.0,Waiting for Treatment,,105.0,2.0
5713,273,84,2,queue,treatment_wait_begins,392.54938394344936,,1,42.0,410,,205,335.0,Waiting for Treatment,,95.0,2.0
5714,275,85,2,queue,treatment_wait_begins,393.26178810715084,,1,43.0,410,,205,335.0,Waiting for Treatment,,85.0,2.0
5715,277,86,2,queue,treatment_wait_begins,393.85019969752625,,1,44.0,410,,205,335.0,Waiting for Treatment,,75.0,2.0
5716,279,87,2,queue,treatment_wait_begins,394.1235652920939,,1,45.0,410,,205,335.0,Waiting for Treatment,,65.0,2.0
5717,290,88,2,queue,treatment_wait_begins,402.7065312495663,,1,46.0,410,2.0,205,365.0,Waiting for Treatment,,130.0,3.0
5722,106,35,2,queue,treatment_wait_begins,152.9585189515018,,1,1.0,412,,205,275.0,Waiting for Treatment,,205.0,0.0
5723,116,37,2,queue,treatment_wait_begins,158.4717443187417,,1,2.0,412,,205,275.0,Waiting for Treatment,,195.0,0.0
5724,118,38,2,queue,treatment_wait_begins,160.19091112593068,,1,3.0,412,,205,275.0,Waiting for Treatment,,185.0,0.0
5725,120,39,2,queue,treatment_wait_begins,161.80046723046223,,1,4.0,412,,205,275.0,Waiting for Treatment,,175.0,0.0
5726,127,41,2,queue,treatment_wait_begins,167.67977668606895,,1,5.0,412,,205,275.0,Waiting for Treatment,,165.0,0.0
5727,129,42,2,queue,treatment_wait_begins,174.34828881122837,,1,6.0,412,,205,275.0,Waiting for Treatment,,155.0,0.0
5728,133,44,2,queue,treatment_wait_begins,186.72302338228388,,1,7.0,412,,205,275.0,Waiting for Treatment,,145.0,0.0
5729,135,45,2,queue,treatment_wait_begins,187.08816512218607,,1,8.0,412,,205,275.0,Waiting for Treatment,,135.0,0.0
5730,140,46,2,queue,treatment_wait_begins,192.75850263079985,,1,9.0,412,,205,275.0,Waiting for Treatment,,125.0,0.0
5731,148,47,2,queue,treatment_wait_begins,199.5301925701257,,1,10.0,412,,205,275.0,Waiting for Treatment,,115.0,0.0
5732,153,48,2,queue,treatment_wait_begins,205.14039082741283,,1,11.0,412,,205,275.0,Waiting for Treatment,,105.0,0.0
5733,155,49,2,queue,treatment_wait_begins,206.54063642859495,,1,12.0,412,,205,275.0,Waiting for Treatment,,95.0,0.0
5734,157,50,2,queue,treatment_wait_begins,208.1453173837751,,1,13.0,412,,205,275.0,Waiting for Treatment,,85.0,0.0
5735,159,51,2,queue,treatment_wait_begins,208.9739969202831,,1,14.0,412,,205,275.0,Waiting for Treatment,,75.0,0.0
5736,161,52,2,queue,treatment_wait_begins,210.74581448374042,,1,15.0,412,,205,275.0,Waiting for Treatment,,65.0,0.0
5737,163,53,2,queue,treatment_wait_begins,210.85151326578935,,1,16.0,412,,205,305.0,Waiting for Treatment,,205.0,1.0
5738,165,54,2,queue,treatment_wait_begins,211.68829524636791,,1,17.0,412,,205,305.0,Waiting for Treatment,,195.0,1.0
5739,167,55,2,queue,treatment_wait_begins,218.2635794691037,,1,18.0,412,,205,305.0,Waiting for Treatment,,185.0,1.0
5740,181,56,2,queue,treatment_wait_begins,238.24236082502787,,1,19.0,412,,205,305.0,Waiting for Treatment,,175.0,1.0
5741,185,58,2,queue,treatment_wait_begins,242.4802497949752,,1,20.0,412,,205,305.0,Waiting for Treatment,,165.0,1.0
5742,187,59,2,queue,treatment_wait_begins,244.4690310645114,,1,21.0,412,,205,305.0,Waiting for Treatment,,155.0,1.0
5743,189,60,2,queue,treatment_wait_begins,246.27574217918595,,1,22.0,412,,205,305.0,Waiting for Treatment,,145.0,1.0
5744,193,62,2,queue,treatment_wait_begins,252.340535869662,,1,23.0,412,,205,305.0,Waiting for Treatment,,135.0,1.0
5745,195,63,2,queue,treatment_wait_begins,259.21978013724924,,1,24.0,412,,205,305.0,Waiting for Treatment,,125.0,1.0
5746,197,64,2,queue,treatment_wait_begins,266.7588257904633,,1,25.0,412,,205,305.0,Waiting for Treatment,,115.0,1.0
5747,211,65,2,queue,treatment_wait_begins,293.3082397692622,,1,26.0,412,,205,305.0,Waiting for Treatment,,105.0,1.0
5748,213,66,2,queue,treatment_wait_begins,303.841540943146,,1,27.0,412,,205,305.0,Waiting for Treatment,,95.0,1.0
5749,215,67,2,queue,treatment_wait_begins,312.06587014562393,,1,28.0,412,,205,305.0,Waiting for Treatment,,85.0,1.0
5750,226,68,2,queue,treatment_wait_begins,317.28332755550696,,1,29.0,412,,205,305.0,Waiting for Treatment,,75.0,1.0
5751,228,69,2,queue,treatment_wait_begins,320.2459485503109,,1,30.0,412,,205,305.0,Waiting for Treatment,,65.0,1.0
5752,230,70,2,queue,treatment_wait_begins,320.46821633167013,,1,31.0,412,,205,335.0,Waiting for Treatment,,205.0,2.0
5753,235,71,2,queue,treatment_wait_begins,325.25123026577114,,1,32.0,412,,205,335.0,Waiting for Treatment,,195.0,2.0
5754,241,74,2,queue,treatment_wait_begins,346.037960484565,,1,33.0,412,,205,335.0,Waiting for Treatment,,185.0,2.0
5755,243,75,2,queue,treatment_wait_begins,347.69830455805135,,1,34.0,412,,205,335.0,Waiting for Treatment,,175.0,2.0
5756,245,76,2,queue,treatment_wait_begins,347.94705816407,,1,35.0,412,,205,335.0,Waiting for Treatment,,165.0,2.0
5757,247,77,2,queue,treatment_wait_begins,352.5711693396838,,1,36.0,412,,205,335.0,Waiting for Treatment,,155.0,2.0
5758,263,79,2,queue,treatment_wait_begins,369.44362432169635,,1,37.0,412,,205,335.0,Waiting for Treatment,,145.0,2.0
5759,265,80,2,queue,treatment_wait_begins,380.09833875091823,,1,38.0,412,,205,335.0,Waiting for Treatment,,135.0,2.0
5760,267,81,2,queue,treatment_wait_begins,383.8634124776174,,1,39.0,412,,205,335.0,Waiting for Treatment,,125.0,2.0
5761,269,82,2,queue,treatment_wait_begins,390.4333827158369,,1,40.0,412,,205,335.0,Waiting for Treatment,,115.0,2.0
5762,271,83,2,queue,treatment_wait_begins,391.8772976892559,,1,41.0,412,,205,335.0,Waiting for Treatment,,105.0,2.0
