,index,patient,pathway,event_type,event,time,resource_id,run,rank,snapshot_time,additional,x,y,label,resource
6071,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,4.0,426,,205,175,Being Treated,n_cubicles
6118,282,31,2,resource_use,treatment_begins,396.45191071385847,2.0,1,1.0,428,,205,175,Being Treated,n_cubicles
6119,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,2.0,428,,205,175,Being Treated,n_cubicles
6120,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,3.0,428,,205,175,Being Treated,n_cubicles
6121,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,4.0,428,,205,175,Being Treated,n_cubicles
6168,282,31,2,resource_use,treatment_begins,396.45191071385847,2.0,1,1.0,430,,205,175,Being Treated,n_cubicles
6169,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,2.0,430,,205,175,Being Treated,n_cubicles
6170,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,3.0,430,,205,175,Being Treated,n_cubicles
6171,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,4.0,430,,205,175,Being Treated,n_cubicles
6218,282,31,2,resource_use,treatment_begins,396.45191071385847,2.0,1,1.0,432,,205,175,Being Treated,n_cubicles
6219,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,2.0,432,,205,175,Being Treated,n_cubicles
6220,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,3.0,432,,205,175,Being Treated,n_cubicles
6221,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,4.0,432,,205,175,Being Treated,n_cubicles
6269,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,1.0,434,,205,175,Being Treated,n_cubicles
6270,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,2.0,434,,205,175,Being Treated,n_cubicles
6271,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,3.0,434,,205,175,Being Treated,n_cubicles
6272,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,4.0,434,,205,175,Being Treated,n_cubicles
6319,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,1.0,436,,205,175,Being Treated,n_cubicles
6320,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,2.0,436,,205,175,Being Treated,n_cubicles
6321,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,3.0,436,,205,175,Being Treated,n_cubicles
6322,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,4.0,436,,205,175,Being Treated,n_cubicles
6369,285,32,2,resource_use,treatment_begins,396.50222181208954,3.0,1,1.0,438,,205,175,Being Treated,n_cubicles
6370,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,2.0,438,,205,175,Being Treated,n_cubicles
6371,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,3.0,438,,205,175,Being Treated,n_cubicles
6372,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,4.0,438,,205,175,Being Treated,n_cubicles
6420,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,1.0,440,,205,175,Being Treated,n_cubicles
6421,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,2.0,440,,205,175,Being Treated,n_cubicles
6422,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,3.0,440,,205,175,Being Treated,n_cubicles
6423,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,4.0,440,,205,175,Being Treated,n_cubicles
6470,288,33,2,resource_use,treatment_begins,399.91052623913504,4.0,1,1.0,442,,205,175,Being Treated,n_cubicles
6471,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,2.0,442,,205,175,Being Treated,n_cubicles
6472,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,3.0,442,,205,175,Being Treated,n_cubicles
6473,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,4.0,442,,205,175,Being Treated,n_cubicles
6521,293,34,2,resource_use,treatment_begins,403.1006558643084,1.0,1,1.0,444,,205,175,Being Treated,n_cubicles
6522,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,2.0,444,,205,175,Being Treated,n_cubicles
6523,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,3.0,444,,205,175,Being Treated,n_cubicles
6524,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,4.0,444,,205,175,Being Treated,n_cubicles
6572,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,446,,205,175,Being Treated,n_cubicles
6573,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,446,,205,175,Being Treated,n_cubicles
6574,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,446,,205,175,Being Treated,n_cubicles
6575,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,446,,205,175,Being Treated,n_cubicles
6622,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,448,,205,175,Being Treated,n_cubicles
6623,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,448,,205,175,Being Treated,n_cubicles
6624,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,448,,205,175,Being Treated,n_cubicles
6625,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,448,,205,175,Being Treated,n_cubicles
6672,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,450,,205,175,Being Treated,n_cubicles
6673,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,450,,205,175,Being Treated,n_cubicles
6674,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,450,,205,175,Being Treated,n_cubicles
6675,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,450,,205,175,Being Treated,n_cubicles
6722,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,452,,205,175,Being Treated,n_cubicles
6723,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,452,,205,175,Being Treated,n_cubicles
6724,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,452,,205,175,Being Treated,n_cubicles
6725,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,452,,205,175,Being Treated,n_cubicles
6772,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,454,,205,175,Being Treated,n_cubicles
6773,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,454,,205,175,Being Treated,n_cubicles
6774,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,454,,205,175,Being Treated,n_cubicles
6775,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,454,,205,175,Being Treated,n_cubicles
6822,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,456,,205,175,Being Treated,n_cubicles
6823,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,456,,205,175,Being Treated,n_cubicles
6824,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,456,,205,175,Being Treated,n_cubicles
6825,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,456,,205,175,Being Treated,n_cubicles
6872,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,458,,205,175,Being Treated,n_cubicles
6873,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,458,,205,175,Being Treated,n_cubicles
6874,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,458,,205,175,Being Treated,n_cubicles
6875,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,458,,205,175,Being Treated,n_cubicles
6922,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,460,,205,175,Being Treated,n_cubicles
6923,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,460,,205,175,Being Treated,n_cubicles
6924,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,460,,205,175,Being Treated,n_cubicles
6925,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,460,,205,175,Being Treated,n_cubicles
6972,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,462,,205,175,Being Treated,n_cubicles
6973,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,462,,205,175,Being Treated,n_cubicles
6974,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,462,,205,175,Being Treated,n_cubicles
6975,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,462,,205,175,Being Treated,n_cubicles
7022,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,464,,205,175,Being Treated,n_cubicles
7023,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,464,,205,175,Being Treated,n_cubicles
7024,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,464,,205,175,Being Treated,n_cubicles
7025,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,464,,205,175,Being Treated,n_cubicles
7072,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,466,,205,175,Being Treated,n_cubicles
7073,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,466,,205,175,Being Treated,n_cubicles
7074,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,466,,205,175,Being Treated,n_cubicles
7075,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,466,,205,175,Being Treated,n_cubicles
7122,312,92,1,resource_use,treatment_begins,432.27047862841533,2.0,1,1.0,468,,205,175,Being Treated,n_cubicles
7123,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,2.0,468,,205,175,Being Treated,n_cubicles
7124,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,3.0,468,,205,175,Being Treated,n_cubicles
7125,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,4.0,468,,205,175,Being Treated,n_cubicles
7173,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,470,,205,175,Being Treated,n_cubicles
7174,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,470,,205,175,Being Treated,n_cubicles
7175,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,470,,205,175,Being Treated,n_cubicles
7176,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,470,,205,175,Being Treated,n_cubicles
7223,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,472,,205,175,Being Treated,n_cubicles
7224,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,472,,205,175,Being Treated,n_cubicles
7225,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,472,,205,175,Being Treated,n_cubicles
7226,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,472,,205,175,Being Treated,n_cubicles
7273,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,474,,205,175,Being Treated,n_cubicles
7274,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,474,,205,175,Being Treated,n_cubicles
7275,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,474,,205,175,Being Treated,n_cubicles
7276,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,474,,205,175,Being Treated,n_cubicles
7323,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,476,,205,175,Being Treated,n_cubicles
7324,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,476,,205,175,Being Treated,n_cubicles
7325,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,476,,205,175,Being Treated,n_cubicles
7326,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,476,,205,175,Being Treated,n_cubicles
7373,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,478,,205,175,Being Treated,n_cubicles
7374,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,478,,205,175,Being Treated,n_cubicles
7375,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,478,,205,175,Being Treated,n_cubicles
7376,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,478,,205,175,Being Treated,n_cubicles
7423,323,35,2,resource_use,treatment_begins,439.54250294568897,3.0,1,1.0,480,,205,175,Being Treated,n_cubicles
7424,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,2.0,480,,205,175,Being Treated,n_cubicles
7425,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,3.0,480,,205,175,Being Treated,n_cubicles
7426,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,4.0,480,,205,175,Being Treated,n_cubicles
7474,326,37,2,resource_use,treatment_begins,443.4502736642007,4.0,1,1.0,482,,205,175,Being Treated,n_cubicles
7475,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,2.0,482,,205,175,Being Treated,n_cubicles
7476,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,3.0,482,,205,175,Being Treated,n_cubicles
7477,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,4.0,482,,205,175,Being Treated,n_cubicles
7525,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,1.0,484,,205,175,Being Treated,n_cubicles
7526,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,2.0,484,,205,175,Being Treated,n_cubicles
7527,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,3.0,484,,205,175,Being Treated,n_cubicles
7528,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,4.0,484,,205,175,Being Treated,n_cubicles
7575,329,38,2,resource_use,treatment_begins,445.56898722159673,1.0,1,1.0,486,,205,175,Being Treated,n_cubicles
7576,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,2.0,486,,205,175,Being Treated,n_cubicles
7577,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,3.0,486,,205,175,Being Treated,n_cubicles
7578,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,4.0,486,,205,175,Being Treated,n_cubicles
7626,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,488,,205,175,Being Treated,n_cubicles
7627,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,488,,205,175,Being Treated,n_cubicles
7628,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,488,,205,175,Being Treated,n_cubicles
7629,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,488,,205,175,Being Treated,n_cubicles
7676,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,490,,205,175,Being Treated,n_cubicles
7677,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,490,,205,175,Being Treated,n_cubicles
7678,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,490,,205,175,Being Treated,n_cubicles
7679,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,490,,205,175,Being Treated,n_cubicles
7726,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,492,,205,175,Being Treated,n_cubicles
7727,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,492,,205,175,Being Treated,n_cubicles
7728,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,492,,205,175,Being Treated,n_cubicles
7729,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,492,,205,175,Being Treated,n_cubicles
7776,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,494,,205,175,Being Treated,n_cubicles
7777,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,494,,205,175,Being Treated,n_cubicles
7778,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,494,,205,175,Being Treated,n_cubicles
7779,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,494,,205,175,Being Treated,n_cubicles
7826,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,496,,205,175,Being Treated,n_cubicles
7827,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,496,,205,175,Being Treated,n_cubicles
7828,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,496,,205,175,Being Treated,n_cubicles
7829,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,496,,205,175,Being Treated,n_cubicles
7876,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,498,,205,175,Being Treated,n_cubicles
7877,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,498,,205,175,Being Treated,n_cubicles
7878,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,498,,205,175,Being Treated,n_cubicles
7879,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,498,,205,175,Being Treated,n_cubicles
7926,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,500,,205,175,Being Treated,n_cubicles
7927,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,500,,205,175,Being Treated,n_cubicles
7928,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,500,,205,175,Being Treated,n_cubicles
7929,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,500,,205,175,Being Treated,n_cubicles
7976,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,502,,205,175,Being Treated,n_cubicles
7977,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,502,,205,175,Being Treated,n_cubicles
7978,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,502,,205,175,Being Treated,n_cubicles
7979,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,502,,205,175,Being Treated,n_cubicles
8026,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,504,,205,175,Being Treated,n_cubicles
8027,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,504,,205,175,Being Treated,n_cubicles
8028,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,504,,205,175,Being Treated,n_cubicles
8029,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,504,,205,175,Being Treated,n_cubicles
8076,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,506,,205,175,Being Treated,n_cubicles
8077,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,506,,205,175,Being Treated,n_cubicles
8078,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,506,,205,175,Being Treated,n_cubicles
8079,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,506,,205,175,Being Treated,n_cubicles
8126,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,508,,205,175,Being Treated,n_cubicles
8127,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,508,,205,175,Being Treated,n_cubicles
8128,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,508,,205,175,Being Treated,n_cubicles
8129,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,508,,205,175,Being Treated,n_cubicles
8176,336,101,1,resource_use,treatment_begins,468.8051197255543,2.0,1,1.0,510,,205,175,Being Treated,n_cubicles
8177,343,104,1,resource_use,treatment_begins,480.39774410631543,3.0,1,2.0,510,,205,175,Being Treated,n_cubicles
8178,346,39,2,resource_use,treatment_begins,483.7222797172585,4.0,1,3.0,510,,205,175,Being Treated,n_cubicles
8179,351,41,2,resource_use,treatment_begins,486.35574841702277,1.0,1,4.0,510,,205,175,Being Treated,n_cubicles
